"Type","File","Line","Href","Expected Path","Message","Recommendation"
"broken","industries/apartments/index.html","64","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/apartments/index.html","65","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/apartments/index.html","149","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/apartments/index.html","150","/webact-redesign/industries/index.html","webact-redesign/industries/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/art-organizations/index.html","64","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/art-organizations/index.html","65","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/art-organizations/index.html","149","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/art-organizations/index.html","150","/webact-redesign/industries/index.html","webact-redesign/industries/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/assisted-living/index.html","64","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/assisted-living/index.html","65","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/assisted-living/index.html","149","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/assisted-living/index.html","150","/webact-redesign/industries/index.html","webact-redesign/industries/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/auto-repair/index.html","64","/webact-redesign/contact/index.html","webact-redesign/contact/index.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
"broken","industries/auto-repair/index.html","65","/webact-redesign/about/portfolio.html","webact-redesign/about/portfolio.html","Broken internal link.","Update the href to a page that exists, create the destination page, or remove the link."
